FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
3741,18.7,catheter3_mid3,tip2,Measured,249.624,290.236,232.906,2.6,-11.8,-49.8,50.256
3742,18.705,catheter3_mid3,tip6,Measured,142.494,241.368,424.762,15.9,102.7,-12.4,107.527
3743,18.71,catheter3_mid3,tip1,Measured,190.94,264.208,343.889,2.3,8.6,-37.2,43.569
3743,18.71,catheter3_mid3,tip3,Measured,180.583,256.73,335.769,-2.6,18.6,-41.2,50.77
3743,18.71,catheter3_mid3,tip4,Measured,135.585,254.228,363.335,-2.8,51.7,-37.2,69.407
3743,18.71,catheter3_mid3,tip5,Measured,165.041,227.26,371.4,-21.6,30.7,-40.1,68.715
3745,18.72,skull,phantom3,Measured,452.706,326.062,134.532,-0.4,-1.0,-1.6,1.566
3745,18.72,skull,phantom4,Measured,390.25,301.408,187.466,2.3,2.4,1.4,13.595
3749,18.74,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3751,18.75,skull,phantom3,Measured,452.562,326.107,134.533,0.0,0.3,-1.1,0.845
3754,18.765,skull,phantom1,Measured,419.934,336.099,221.562,0.6,-0.4,1.4,1.246
3755,18.77,skull,phantom4,Measured,390.324,301.663,187.439,-0.2,-0.1,0.2,1.068
3756,18.775,skull,phantom2,Measured,392.483,394.869,178.15,0.0,-0.4,0.7,1.536
3757,18.78,catheter3_mid3,tip2,Measured,249.127,288.495,228.263,-12.3,-29.2,-67.5,72.454
3758,18.785,catheter3_mid3,tip7,Mixed,275.539,305.284,163.719,-2.2,-13.3,-57.4,59.377
3761,18.8,catheter3_mid3,tip4,Measured,131.642,242.538,351.388,-38.5,-31.3,-96.9,115.209
3762,18.805,catheter3_mid3,tip1,Measured,187.312,254.238,334.978,-24.6,-56.1,-76.9,99.117
3762,18.805,catheter3_mid3,tip3,Measured,177.276,247.155,325.669,-33.2,-47.4,-82.3,99.834
3762,18.805,catheter3_mid3,tip5,Measured,160.907,213.805,357.541,-43.5,-57.5,-84.9,113.756
3762,18.805,catheter3_mid3,tip6,Measured,136.26,222.709,411.08,-37.6,-70.4,-85.9,116.551
3763,18.81,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3763,18.81,skull,phantom2,Measured,392.609,394.817,178.137,0.5,-0.1,-0.7,1.076
3763,18.81,skull,phantom3,Measured,452.708,326.074,134.521,0.6,0.5,0.3,0.704
3763,18.81,skull,phantom4,Measured,390.255,301.417,187.471,0.6,-1.1,-0.1,7.287
3772,18.855,catheter3_mid3,tip2,Measured,248.093,285.994,224.131,-11.0,-21.5,-35.9,41.525
3775,18.87,catheter3_mid3,tip7,Mixed,274.804,303.627,159.756,-10.6,-3.7,-17.6,23.228
3777,18.88,skull,phantom1,Measured,420.089,336.038,221.579,0.2,0.3,0.4,1.624
3777,18.88,catheter3_mid3,tip1,Measured,186.709,255.287,332.546,-0.6,4.2,-10.8,15.28
3777,18.88,catheter3_mid3,tip3,Measured,176.141,248.684,323.618,-13.6,13.1,-29.5,29.292
3777,18.88,catheter3_mid3,tip4,Measured,130.637,246.802,349.774,-3.5,39.6,-22.6,33.177
3777,18.88,catheter3_mid3,tip5,Measured,158.665,216.815,356.651,-12.6,12.4,-5.0,24.547
3777,18.88,catheter3_mid3,tip6,Measured,135.542,228.347,410.357,-0.1,20.0,-6.9,30.498
3778,18.885,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3779,18.89,skull,phantom1,Measured,420.066,336.043,221.561,-1.2,-0.2,0.9,1.573
3779,18.89,skull,phantom3,Measured,452.705,326.076,134.536,-1.0,0.4,0.8,1.183
3783,18.91,catheter3_mid3,tip2,Measured,247.831,285.772,223.258,2.9,5.4,0.2,5.671
3788,18.935,skull,phantom2,Measured,392.612,394.786,178.147,1.2,0.8,-0.6,1.564
3788,18.935,skull,phantom4,Measured,390.252,301.386,187.47,0.2,1.0,0.5,1.012
3789,18.94,catheter3_mid3,tip7,Mixed,275.158,304.534,159.854,16.3,11.8,18.9,28.227
3790,18.945,catheter3_mid3,tip3,Measured,175.75,245.571,321.99,-15.8,-59.9,-26.9,67.316
3791,18.95,catheter3_mid3,tip1,Measured,186.135,251.592,331.188,-20.8,-55.3,-12.4,61.146
3791,18.95,catheter3_mid3,tip6,Measured,134.708,220.217,407.114,-47.3,-124.7,-60.8,145.119
3792,18.955,catheter3_mid3,tip4,Measured,129.891,241.685,347.375,-30.6,-71.0,-42.9,86.199
3792,18.955,catheter3_mid3,tip5,Measured,158.091,211.293,352.879,-20.5,-64.7,-52.7,86.372
3793,18.96,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3794,18.965,skull,phantom1,Measured,420.076,336.032,221.55,0.3,-0.2,0.8,0.763
3796,18.975,skull,phantom3,Measured,452.71,326.043,134.541,0.8,0.3,-1.1,1.895
3799,18.99,catheter3_mid3,tip6,Measured,132.773,219.631,406.126,-34.7,99.0,25.1,107.297
3800,18.995,catheter3_mid3,tip1,Measured,185.32,251.569,331.204,-8.4,58.1,17.4,58.506
3800,18.995,catheter3_mid3,tip3,Measured,174.958,245.373,321.747,-6.8,54.9,15.8,57.882
3801,19.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3801,19.0,skull,phantom1,Measured,420.08,336.036,221.57,-0.6,-0.2,0.4,0.882
3801,19.0,skull,phantom2,Measured,392.613,394.799,178.158,0.7,1.0,0.2,1.237
3801,19.0,skull,phantom3,Measured,452.706,326.06,134.536,-0.2,-0.4,1.2,0.869
3801,19.0,skull,phantom4,Measured,390.252,301.411,187.462,-0.7,1.5,0.7,1.563
3801,19.0,catheter3_mid3,tip1,Measured,185.289,251.915,331.308,-1.6,67.4,21.2,67.436
3801,19.0,catheter3_mid3,tip2,Measured,248.555,285.994,224.412,14.7,5.3,14.4,23.216
3801,19.0,catheter3_mid3,tip3,Measured,174.953,245.672,321.795,-5.2,62.6,21.1,68.705
3801,19.0,catheter3_mid3,tip4,Measured,128.906,242.747,346.816,-5.1,106.3,25.9,109.868
3801,19.0,catheter3_mid3,tip4,Measured,128.906,242.747,346.816,-5.1,106.3,25.9,109.868
3801,19.0,catheter3_mid3,tip5,Measured,156.806,212.142,352.818,-27.3,109.6,44.6,113.773
3801,19.0,catheter3_mid3,tip5,Measured,156.806,212.142,352.818,-27.3,109.6,44.6,113.773
3801,19.0,catheter3_mid3,tip6,Measured,132.481,220.82,406.471,-23.5,143.6,44.6,148.372
3801,19.0,catheter3_mid3,tip7,Mixed,276.444,304.922,161.241,29.3,2.7,24.1,35.527
3803,19.01,catheter3_mid3,tip2,Measured,248.722,286.03,224.579,18.5,0.7,17.8,25.092
3804,19.015,skull,phantom2,Measured,392.616,394.788,178.165,-0.8,-0.5,0.3,0.871
3804,19.015,skull,phantom4,Measured,390.251,301.384,187.462,0.3,-0.2,-0.3,0.69
3805,19.02,catheter3_mid3,tip7,Mixed,277.006,305.009,161.611,31.3,1.4,21.2,39.571
3807,19.03,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3809,19.04,skull,phantom3,Measured,452.704,326.052,134.521,-0.2,1.0,0.6,1.327
3810,19.045,catheter3_mid3,tip1,Measured,185.731,254.626,332.586,9.6,33.5,25.4,43.84
3810,19.045,catheter3_mid3,tip3,Measured,175.127,248.468,323.312,9.1,31.8,30.1,45.512
3813,19.06,catheter3_mid3,tip6,Measured,132.813,227.567,409.422,-4.2,2.8,16.0,23.334
3814,19.065,catheter3_mid3,tip7,Mixed,278.536,304.095,162.772,32.7,-37.8,20.1,51.542
3815,19.07,catheter3_mid3,tip4,Measured,129.346,247.916,349.19,-4.0,-18.3,1.3,18.907
3816,19.075,skull,phantom1,Measured,420.069,336.041,221.564,-0.1,0.3,-0.7,0.726
3816,19.075,skull,phantom2,Measured,392.618,394.789,178.147,0.4,-0.7,0.8,1.243
3817,19.08,catheter3_mid3,tip2,Measured,250.069,285.525,225.909,19.2,-10.4,12.8,27.593
3820,19.095,skull,phantom4,Measured,390.248,301.379,187.468,0.1,-1.3,-0.5,1.318
3821,19.1,catheter3_mid3,tip5,Measured,156.113,215.797,355.231,-10.3,-29.6,-23.4,38.385
3822,19.105,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3822,19.105,catheter3_mid3,tip7,Mixed,279.574,303.085,163.277,23.7,-21.6,6.1,32.91
3824,19.115,catheter3_mid3,tip2,Measured,250.749,285.105,226.269,20.3,-6.8,2.6,21.92
3825,19.12,catheter3_mid3,tip1,Measured,185.795,254.12,332.99,11.1,-0.4,-1.2,12.341
3825,19.12,catheter3_mid3,tip3,Measured,175.342,247.952,323.582,9.7,-2.6,-3.7,12.054
3825,19.12,catheter3_mid3,tip4,Measured,129.074,246.832,348.108,7.6,11.2,-14.9,20.151
3825,19.12,catheter3_mid3,tip6,Measured,131.483,225.553,408.093,-4.8,0.9,-13.0,23.423
3828,19.135,skull,phantom3,Measured,452.704,326.096,134.525,0.1,-0.5,-0.4,0.693
3829,19.14,skull,phantom2,Measured,392.617,394.831,178.142,0.4,-0.3,-0.5,0.947
3830,19.145,skull,phantom1,Measured,420.11,336.04,221.589,-1.1,-0.5,0.4,2.563
3833,19.16,skull,phantom4,Measured,390.254,301.421,187.468,0.4,1.3,-0.2,1.606
3836,19.175,catheter3_mid3,tip5,Measured,157.375,217.095,356.518,52.6,21.4,44.2,73.51
3837,19.18,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3837,19.18,catheter3_mid3,tip2,Measured,251.521,284.912,226.329,0.4,0.8,-2.5,3.387
3837,19.18,catheter3_mid3,tip7,Mixed,280.216,302.885,163.274,-6.8,2.6,-5.2,10.094
3838,19.185,skull,phantom3,Measured,452.702,326.056,134.544,-0.7,0.4,-0.4,1.225
3840,19.195,skull,phantom4,Measured,390.248,301.441,187.464,0.4,0.0,0.5,0.844
3843,19.21,catheter3_mid3,tip1,Measured,189.008,254.668,334.264,24.5,-22.8,-2.5,34.466
3843,19.21,catheter3_mid3,tip6,Measured,136.977,227.551,411.516,54.0,-40.5,18.4,70.884
3844,19.215,catheter3_mid3,tip5,Measured,159.311,216.573,357.439,7.7,-12.5,-6.2,29.354
3846,19.225,catheter3_mid3,tip3,Measured,178.397,248.388,325.366,1.0,-34.5,-10.3,41.825
3846,19.225,catheter3_mid3,tip4,Measured,133.025,248.181,351.927,7.6,-35.6,-11.1,46.394
3850,19.245,skull,phantom1,Measured,420.073,336.047,221.548,0.1,1.5,0.4,1.281
3850,19.245,skull,phantom2,Measured,392.615,394.796,178.137,-0.9,-1.4,0.9,2.54
3852,19.255,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3852,19.255,skull,phantom1,Measured,420.071,336.033,221.561,0.0,-1.8,-0.5,1.245
3852,19.255,catheter3_mid3,tip2,Measured,251.415,284.897,225.54,3.7,6.8,-17.7,21.152
3852,19.255,catheter3_mid3,tip7,Mixed,279.743,303.19,162.383,-1.9,13.4,-27.1,28.682
3859,19.29,skull,phantom3,Measured,452.693,326.07,134.526,0.1,0.4,0.7,0.808
3860,19.295,catheter3_mid3,tip1,Measured,188.052,253.279,331.645,-4.0,15.9,-30.8,34.053
3860,19.295,catheter3_mid3,tip3,Measured,177.402,247.709,322.297,-3.8,19.6,-30.0,34.496
3860,19.295,catheter3_mid3,tip4,Measured,131.338,247.024,347.706,-6.2,24.8,-29.8,42.72
3860,19.295,catheter3_mid3,tip6,Measured,134.278,224.006,406.99,-15.7,17.7,-36.7,45.901
3861,19.3,catheter3_mid3,tip5,Measured,157.407,215.048,352.835,-3.1,23.1,-23.8,35.573
3863,19.31,skull,phantom2,Measured,392.617,394.789,178.152,-0.6,0.2,0.1,1.306
3865,19.32,skull,phantom4,Measured,390.248,301.387,187.462,0.0,0.9,-1.1,1.065
3866,19.325,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3871,19.35,catheter3_mid3,tip7,Mixed,280.066,304.644,159.812,5.1,17.5,-35.9,43.547
3872,19.355,skull,phantom1,Measured,420.083,336.039,221.57,-0.3,-0.1,0.2,0.716
3874,19.365,catheter3_mid3,tip2,Measured,252.258,286.454,222.363,15.2,22.3,-42.9,52.633
3875,19.37,skull,phantom2,Measured,392.615,394.816,178.145,0.0,0.9,-0.8,1.067
3875,19.37,skull,phantom4,Measured,390.252,301.417,187.467,1.0,1.2,0.0,1.321
3880,19.395,skull,phantom3,Measured,452.707,325.997,134.534,5.6,7.7,-3.3,10.307
3880,19.395,catheter3_mid3,tip1,Measured,191.964,256.15,330.052,23.4,12.8,-28.0,37.457
3880,19.395,catheter3_mid3,tip3,Measured,181.044,250.394,321.25,21.8,11.6,-22.3,37.858
3880,19.395,catheter3_mid3,tip4,Measured,135.998,250.048,348.255,23.3,-1.5,-26.1,42.587
3880,19.395,catheter3_mid3,tip5,Measured,162.32,218.187,353.076,37.8,0.2,-51.2,54.751
3880,19.395,catheter3_mid3,tip6,Measured,141.008,228.198,407.718,28.0,-17.4,-35.3,48.539
3881,19.4,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3881,19.4,catheter3_mid3,tip7,Mixed,280.279,305.339,157.43,4.6,-4.7,-35.7,33.784
3883,19.41,catheter3_mid3,tip2,Measured,252.774,287.272,220.941,5.8,13.9,-1.7,16.571
3887,19.43,skull,phantom1,Measured,420.122,336.141,221.504,2.1,3.6,1.2,6.506
3887,19.43,skull,phantom2,Measured,392.657,394.816,177.936,1.9,1.4,0.4,5.217
3887,19.43,skull,phantom4,Measured,390.23,301.404,187.575,2.6,2.0,-1.8,4.561
3888,19.435,skull,phantom3,Measured,452.64,325.873,134.485,-0.8,0.8,0.8,2.308
3893,19.46,catheter3_mid3,tip6,Measured,137.688,230.255,406.719,-63.5,90.8,0.4,110.814
3894,19.465,catheter3_mid3,tip3,Measured,179.441,251.971,320.875,-18.8,32.4,7.4,42.655
3894,19.465,catheter3_mid3,tip4,Measured,133.709,252.142,347.006,-28.8,62.5,-5.8,72.032
3894,19.465,catheter3_mid3,tip5,Measured,159.688,220.129,352.761,-40.8,52.2,17.6,71.981
3895,19.47,catheter3_mid3,tip1,Measured,190.167,257.882,330.082,-14.5,29.8,5.9,35.803
3896,19.475,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3897,19.48,catheter3_mid3,tip2,Measured,252.891,287.41,221.713,7.0,-10.8,1.4,12.864
3897,19.48,catheter3_mid3,tip7,Mixed,280.65,304.891,158.075,5.0,-16.9,-1.5,18.262
3898,19.485,skull,phantom2,Measured,392.644,394.819,178.116,-3.5,-6.1,2.7,7.448
3900,19.495,skull,phantom1,Measured,420.107,336.026,221.537,-6.2,-2.4,2.9,7.042
3900,19.495,skull,phantom3,Measured,452.673,326.036,134.481,-4.3,-1.0,2.4,5.504
3900,19.495,skull,phantom4,Measured,390.238,301.394,187.47,-4.2,-2.4,1.3,5.369
3901,19.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3901,19.5,skull,phantom1,Measured,420.089,336.03,221.555,-7.2,0.4,3.3,7.933
3901,19.5,skull,phantom2,Measured,392.633,394.793,178.151,-6.5,0.1,2.1,6.65
3901,19.5,skull,phantom3,Measured,452.681,326.047,134.494,-4.7,-0.7,4.9,6.467
3901,19.5,skull,phantom4,Measured,390.243,301.399,187.467,-4.6,-0.5,1.6,5.764
3901,19.5,catheter3_mid3,tip1,Measured,190.626,258.639,330.308,39.3,0.2,9.2,40.178
3901,19.5,catheter3_mid3,tip2,Measured,253.174,287.324,221.559,13.3,-9.1,-11.9,18.353
3901,19.5,catheter3_mid3,tip3,Measured,179.744,252.96,321.199,36.1,2.6,8.2,36.517
3901,19.5,catheter3_mid3,tip4,Measured,134.061,253.864,347.38,41.9,4.8,26.5,45.367
3901,19.5,catheter3_mid3,tip5,Measured,159.688,221.643,353.423,44.5,7.6,22.2,51.093
3901,19.5,catheter3_mid3,tip6,Measured,137.574,233.103,407.243,64.8,15.0,25.0,70.234
3901,19.5,catheter3_mid3,tip7,Mixed,280.803,304.656,157.874,2.4,-6.4,-16.3,16.552
3903,19.51,catheter3_mid3,tip4,Measured,134.661,253.765,347.638,60.1,-18.0,33.1,70.218
3903,19.51,catheter3_mid3,tip5,Measured,160.346,221.562,353.573,68.1,-16.2,13.9,71.476
3903,19.51,catheter3_mid3,tip6,Measured,138.434,233.037,407.457,89.6,-22.5,28.2,96.746
3904,19.515,catheter3_mid3,tip1,Measured,191.468,258.474,330.323,60.3,-19.0,3.8,61.084
3904,19.515,catheter3_mid3,tip3,Measured,180.533,252.806,321.298,53.7,-12.3,8.0,55.099
3910,19.545,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3912,19.555,skull,phantom2,Measured,392.615,394.794,178.08,-1.3,1.3,-0.8,2.296
3914,19.565,skull,phantom1,Measured,420.078,336.084,221.56,0.9,-2.8,1.5,2.726
3914,19.565,skull,phantom3,Measured,452.718,326.02,134.555,1.0,-0.8,-0.1,2.081
3914,19.565,skull,phantom4,Measured,390.255,301.415,187.501,1.7,-1.7,-0.2,2.195
3914,19.565,catheter3_mid3,tip7,Mixed,281.201,304.05,157.072,5.9,-0.5,-0.9,7.263
3917,19.58,catheter3_mid3,tip2,Measured,254.309,286.572,220.97,12.2,-4.6,-3.3,13.97
3923,19.61,catheter3_mid3,tip4,Measured,138.416,249.983,348.716,-16.8,16.3,-42.7,47.51
3924,19.615,catheter3_mid3,tip1,Measured,194.472,255.799,330.252,-8.0,5.8,-11.4,14.771
3924,19.615,catheter3_mid3,tip3,Measured,183.412,250.335,321.27,-5.4,4.8,-16.2,17.779
3924,19.615,catheter3_mid3,tip5,Measured,164.512,217.982,353.047,-23.9,10.7,-27.3,36.794
3924,19.615,catheter3_mid3,tip6,Measured,143.359,227.783,407.917,-51.1,13.1,-35.8,61.4
3925,19.62,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3927,19.63,skull,phantom3,Measured,452.672,326.001,134.497,0.6,-2.1,-0.3,2.331
3933,19.66,skull,phantom4,Measured,390.236,301.38,187.46,1.3,-3.9,-2.3,4.298
3933,19.66,catheter3_mid3,tip3,Measured,183.962,251.126,321.481,40.6,10.4,28.6,50.018
3933,19.66,catheter3_mid3,tip4,Measured,138.848,251.233,348.703,49.3,15.7,44.6,68.542
3933,19.66,catheter3_mid3,tip5,Measured,164.861,219.021,353.424,54.2,16.9,40.2,70.881
3933,19.66,catheter3_mid3,tip6,Measured,143.647,229.17,408.188,79.3,31.0,46.3,95.982
3934,19.665,catheter3_mid3,tip1,Measured,195.224,256.692,330.66,48.5,14.9,27.2,55.13
3936,19.675,skull,phantom1,Measured,420.11,336.01,221.536,0.8,-0.2,-2.1,2.476
3936,19.675,catheter3_mid3,tip7,Mixed,281.659,305.071,156.953,4.0,-3.2,-1.9,4.474
3937,19.68,skull,phantom2,Measured,392.66,394.804,178.17,0.7,-0.7,0.3,1.492
3939,19.69,catheter3_mid3,tip2,Measured,255.483,287.155,221.07,7.0,-0.9,-0.4,8.182
3940,19.695,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3945,19.72,skull,phantom2,Measured,392.656,394.841,178.175,-2.4,-6.7,1.6,7.232
3945,19.72,catheter3_mid3,tip3,Measured,186.756,251.408,323.372,26.1,-7.7,5.2,31.878
3946,19.725,catheter3_mid3,tip4,Measured,142.735,251.573,351.871,12.1,-11.9,-5.0,24.9
3947,19.73,catheter3_mid3,tip1,Measured,198.236,257.234,331.719,13.8,-7.6,-2.3,16.845
3948,19.735,catheter3_mid3,tip5,Measured,169.336,219.538,355.872,2.7,-10.2,-10.1,16.055
3949,19.74,catheter3_mid3,tip6,Measured,149.901,229.993,411.326,-13.7,-14.9,-14.8,28.496
3950,19.745,skull,phantom3,Measured,452.682,326.166,134.475,-1.9,-7.3,2.0,7.555
3950,19.745,skull,phantom4,Measured,390.242,301.412,187.398,-2.0,-11.5,-1.7,12.403
3951,19.75,catheter3_mid3,tip2,Measured,255.843,287.376,220.593,-1.3,-5.4,-2.4,7.041
3951,19.75,catheter3_mid3,tip7,Mixed,281.587,305.05,156.334,-5.2,-9.6,-5.6,12.78
3953,19.76,skull,phantom1,Measured,420.077,335.91,221.549,-5.6,-14.8,2.2,16.124
3954,19.765,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3959,19.79,skull,phantom2,Measured,392.587,394.887,178.452,-7.6,-6.4,3.9,10.633
3959,19.79,skull,phantom4,Measured,390.267,301.383,187.31,-9.3,-6.1,2.8,10.785
3962,19.805,skull,phantom1,Measured,420.009,335.87,221.612,-2.0,1.1,-0.1,4.104
3962,19.805,catheter3_mid3,tip5,Measured,167.895,220.984,354.966,11.4,33.1,8.1,37.588
3963,19.81,skull,phantom3,Measured,452.792,326.35,134.595,0.2,-1.6,-1.8,3.774
3963,19.81,catheter3_mid3,tip3,Measured,186.616,252.824,322.809,29.6,28.2,19.9,39.623
3963,19.81,catheter3_mid3,tip4,Measured,142.249,253.648,350.806,37.9,41.7,27.3,49.281
3963,19.81,catheter3_mid3,tip6,Measured,148.021,231.575,410.389,34.5,43.3,11.2,56.164
3964,19.815,catheter3_mid3,tip1,Measured,198.147,258.479,331.551,27.9,23.6,4.1,38.839
3966,19.825,catheter3_mid3,tip2,Measured,256.22,288.344,220.473,9.3,24.8,-1.1,23.965
3966,19.825,catheter3_mid3,tip7,Mixed,281.536,305.994,155.98,4.0,22.2,-3.9,23.516
3969,19.84,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3973,19.86,skull,phantom4,Measured,390.234,301.432,187.363,3.5,3.5,-2.9,6.49
3977,19.88,catheter3_mid3,tip4,Measured,144.772,254.458,353.728,16.8,11.8,12.3,17.904
3977,19.88,catheter3_mid3,tip5,Measured,170.828,221.952,357.173,18.6,12.3,7.6,24.802
3977,19.88,catheter3_mid3,tip6,Measured,152.329,232.332,413.071,19.7,10.1,11.0,27.111
3978,19.885,skull,phantom1,Measured,420.113,335.885,221.522,4.5,5.1,-4.0,7.286
3979,19.89,catheter3_mid3,tip1,Measured,200.01,259.521,332.901,5.9,16.1,3.9,17.976
3979,19.89,catheter3_mid3,tip7,Mixed,281.593,306.694,156.597,0.4,8.1,-2.6,10.387
3980,19.895,skull,phantom2,Measured,392.694,394.884,178.308,0.8,2.5,-0.2,3.952
3980,19.895,skull,phantom3,Measured,452.665,326.173,134.457,0.8,1.3,0.0,3.323
3980,19.895,catheter3_mid3,tip2,Measured,256.31,289.258,221.145,9.5,12.6,-2.0,16.44
3980,19.895,catheter3_mid3,tip3,Measured,188.566,254.054,324.683,3.9,17.4,0.3,27.031
3984,19.915,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3988,19.935,catheter3_mid3,tip1,Measured,200.43,260.179,332.657,14.5,18.9,-3.5,26.216
3988,19.935,catheter3_mid3,tip2,Measured,256.972,289.661,220.828,10.4,12.9,-6.7,19.442
3989,19.94,catheter3_mid3,tip4,Measured,145.074,256.092,353.038,41.6,57.8,26.2,57.213
3989,19.94,catheter3_mid3,tip5,Measured,170.645,223.235,356.661,18.4,26.7,3.4,33.435
3990,19.945,catheter3_mid3,tip6,Measured,151.885,233.85,412.386,36.7,25.8,11.0,48.565
3991,19.95,catheter3_mid3,tip3,Measured,189.297,254.824,324.198,22.0,19.2,-8.0,35.298
3993,19.96,catheter3_mid3,tip7,Mixed,281.81,306.908,155.69,3.7,0.3,-11.6,14.882
3995,19.97,skull,phantom1,Measured,419.94,335.907,221.561,-7.9,12.5,-3.7,12.876
3995,19.97,skull,phantom2,Measured,392.813,394.545,178.242,-3.4,6.7,-2.9,23.789
3995,19.97,skull,phantom3,Measured,452.659,325.887,134.55,-2.8,4.7,-0.1,5.215
3995,19.97,skull,phantom4,Measured,390.142,301.248,187.448,-4.5,6.0,-0.3,7.729
3998,19.985,skull,midpoint,calculated,391.053,333.058,184.309,,,,
3999,19.99,skull,phantom3,Measured,452.752,326.002,134.596,-0.5,3.9,-2.3,4.19
4001,20.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
4001,20.0,skull,phantom1,Measured,420.029,336.063,221.571,1.0,5.8,-2.4,6.48
4001,20.0,skull,phantom2,Measured,392.638,394.795,178.097,-0.3,4.7,-3.7,5.506
4001,20.0,skull,phantom3,Measured,452.751,325.98,134.59,-1.2,3.0,-1.5,4.065
4001,20.0,skull,phantom4,Measured,390.24,301.387,187.496,0.8,5.6,0.1,4.783
4001,20.0,catheter3_mid3,tip1,Measured,203.363,260.715,333.467,49.6,20.8,25.0,56.885
4001,20.0,catheter3_mid3,tip2,Measured,257.595,289.353,220.415,3.0,-0.2,-4.0,4.779
4001,20.0,catheter3_mid3,tip3,Measured,191.715,255.206,325.513,42.3,22.3,30.9,58.033
4001,20.0,catheter3_mid3,tip4,Measured,148.665,256.322,355.568,63.7,48.0,60.5,93.259
4001,20.0,catheter3_mid3,tip5,Measured,174.427,223.641,358.58,57.5,31.7,47.6,81.777
4001,20.0,catheter3_mid3,tip6,Measured,156.959,234.507,414.759,92.9,45.7,53.3,115.177
4001,20.0,catheter3_mid3,tip7,Mixed,281.414,306.299,155.247,-2.9,-19.1,-8.5,18.288
4003,20.01,skull,phantom1,Measured,420.041,336.079,221.577,-0.1,3.2,-3.5,5.031
4003,20.01,skull,phantom4,Measured,390.247,301.373,187.505,0.1,1.8,-2.6,3.294
4003,20.01,catheter3_mid3,tip1,Measured,203.804,260.921,333.709,36.0,30.6,20.1,51.182
4004,20.015,skull,phantom2,Measured,392.629,394.791,178.069,2.4,1.3,-3.6,3.965
4004,20.015,catheter3_mid3,tip4,Measured,149.28,256.708,356.177,57.5,44.2,52.2,72.678
4004,20.015,catheter3_mid3,tip5,Measured,175.203,224.069,359.237,40.6,41.1,38.9,68.474
4004,20.015,catheter3_mid3,tip6,Measured,158.114,235.196,415.488,58.3,56.4,42.3,91.901
4005,20.02,catheter3_mid3,tip3,Measured,192.396,255.637,326.068,33.0,28.5,38.2,49.6
4005,20.02,catheter3_mid3,tip7,Mixed,281.456,305.941,155.183,6.1,-8.3,-1.5,22.165
4006,20.025,catheter3_mid3,tip2,Measured,257.743,289.26,220.463,10.6,2.7,0.0,11.616
4013,20.06,skull,midpoint,calculated,391.053,333.058,184.309,,,,
4013,20.06,skull,phantom3,Measured,452.734,325.957,134.576,2.2,-1.3,0.2,2.469
4014,20.065,skull,phantom2,Measured,392.643,394.822,178.068,2.2,-3.4,-0.5,3.94
4016,20.075,catheter3_mid3,tip7,Mixed,281.995,306.12,154.847,-7.8,0.1,-8.4,21.711
4017,20.08,skull,phantom4,Measured,390.234,301.407,187.501,5.0,-3.0,-3.6,7.231
4018,20.085,catheter3_mid3,tip2,Measured,258.635,289.981,220.308,17.4,6.4,4.6,18.782
4021,20.1,catheter3_mid3,tip1,Measured,203.64,263.149,333.676,9.8,10.1,8.3,26.95
4021,20.1,catheter3_mid3,tip3,Measured,191.976,257.613,325.467,12.2,10.8,5.7,24.79
4021,20.1,catheter3_mid3,tip4,Measured,148.45,259.297,354.841,7.5,3.3,0.3,27.283
4021,20.1,catheter3_mid3,tip5,Measured,174.054,226.544,358.772,10.6,4.1,1.9,13.333
4021,20.1,catheter3_mid3,tip6,Measured,155.89,238.191,414.319,2.1,1.3,-0.1,13.362
4022,20.105,skull,phantom1,Measured,420.076,336.032,221.51,9.3,-3.2,-5.6,11.274
4028,20.135,skull,midpoint,calculated,391.053,333.058,184.309,,,,
4034,20.165,skull,phantom2,Measured,392.684,394.863,178.118,1.3,0.5,-1.2,4.301
4034,20.165,catheter3_mid3,tip1,Measured,205.992,265.35,335.59,44.9,53.1,28.8,72.107
4034,20.165,catheter3_mid3,tip2,Measured,259.374,290.334,221.297,17.4,6.8,5.8,21.389
4034,20.165,catheter3_mid3,tip5,Measured,176.975,229.337,362.123,47.6,66.5,51.0,96.114
