FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY,ANGLEXY,ANGLEXZ,ANGLEYZ
2101,10.5,catheter3_mid3,tip6,Measured,246.925,442.961,415.216,11.3,-8.4,2.7,14.413,303.637,250.95,309.591
2101,10.5,catheter3_mid3,tip7,Virtual,292.004,342.468,140.838,1.8,-5.0,0.1,7.613,261.983,290.378,223.31
2103,10.51,skull,phantom3,Measured,452.35,327.824,133.809,-0.4,-0.1,-0.1,1.167,10.043,316.505,289.375
2103,10.51,catheter3_mid3,tip1,Measured,263.709,402.746,330.284,2.3,-5.0,-1.8,6.384,282.621,129.779,295.838
2103,10.51,catheter3_mid3,tip3,Measured,257.97,415.317,323.127,2.2,-4.3,-0.6,5.724,82.032,245.786,269.416
2103,10.51,catheter3_mid3,tip4,Measured,253.452,456.019,353.314,3.8,-3.4,-1.5,6.616,245.249,144.249,64.505
2103,10.51,catheter3_mid3,tip5,Measured,229.123,423.136,362.105,4.3,-4.0,0.0,7.487,322.925,345.441,260.499
2103,10.51,catheter3_mid3,tip6,Measured,247.006,442.918,415.242,4.9,-2.5,-1.1,6.356,258.814,225.37,252.864
2108,10.535,skull,phantom1,Measured,420.476,336.595,221.295,0.0,-0.2,0.8,0.828,265.312,250.597,203.662
2108,10.535,skull,phantom2,Measured,391.067,394.839,178.389,-1.0,0.3,0.5,0.741,180.0,180.0,317.718
2109,10.54,skull,phantom4,Measured,391.047,301.509,187.337,0.0,0.5,1.4,1.007,359.233,194.005,345.995
2110,10.545,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2110,10.545,catheter3_mid3,tip2,Measured,283.465,359.468,209.382,6.2,3.6,-5.5,9.351,255.37,317.427,247.392
2110,10.545,catheter3_mid3,tip5,Measured,228.946,423.268,361.712,-16.2,-6.0,-11.3,25.63,350.852,45.873,229.017
2111,10.55,skull,phantom1,Measured,420.525,336.599,221.311,-0.2,0.8,0.5,4.748,287.948,264.871,287.355
2111,10.55,skull,phantom3,Measured,452.394,327.916,133.779,-0.6,0.2,0.1,1.248,71.38,292.885,283.87
2113,10.56,catheter3_mid3,tip7,Virtual,292.601,342.551,140.634,13.7,5.3,-4.9,15.685,259.849,323.45,34.556
2114,10.565,skull,phantom2,Measured,391.067,394.911,178.339,-1.2,1.5,0.0,5.433,230.777,317.456,287.169
2114,10.565,skull,phantom4,Measured,391.045,301.511,187.354,-0.6,1.3,0.4,1.154,200.24,191.286,245.274
2117,10.58,catheter3_mid3,tip1,Measured,263.727,402.629,329.966,3.7,1.8,0.5,6.834,310.379,271.77,267.115
2117,10.58,catheter3_mid3,tip3,Measured,258.03,415.205,322.774,2.1,-3.4,-2.8,5.809,2.092,270.653,269.356
2117,10.58,catheter3_mid3,tip4,Measured,253.246,455.935,352.941,0.3,-2.2,-2.8,4.565,49.722,126.006,242.257
2117,10.58,catheter3_mid3,tip6,Measured,246.394,442.8,414.837,1.6,-6.4,-2.1,7.592,348.701,258.827,281.886
2121,10.6,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2121,10.6,skull,phantom2,Measured,391.061,394.832,178.362,-1.5,0.2,0.3,1.173,192.589,185.504,279.275
2122,10.605,skull,phantom4,Measured,391.05,301.484,187.343,-0.1,-0.2,0.4,0.926,319.93,359.233,261.759
2122,10.605,catheter3_mid3,tip4,Measured,253.345,455.507,352.748,9.6,-35.2,-17.4,31.882,315.007,200.05,141.738
2122,10.605,catheter3_mid3,tip5,Measured,229.121,423.101,361.42,10.3,-6.6,4.9,27.173,230.824,293.585,286.225
2122,10.605,catheter3_mid3,tip7,Virtual,292.966,342.615,140.36,-2.1,-2.4,-7.1,9.717,330.424,182.423,67.087
2125,10.62,catheter3_mid3,tip1,Measured,263.986,402.47,329.958,6.5,-15.0,-8.0,15.704,249.152,176.048,248.631
2125,10.62,catheter3_mid3,tip2,Measured,283.909,359.579,209.075,1.9,-2.9,0.4,4.81,2.837,306.38,184.008
2127,10.63,skull,phantom1,Measured,420.469,336.616,221.306,0.0,-0.7,0.5,1.574,254.353,227.199,202.146
2130,10.645,skull,phantom3,Measured,452.344,327.836,133.798,0.8,-1.2,-1.0,5.672,336.855,281.614,278.376
2130,10.645,catheter3_mid3,tip3,Measured,258.381,414.849,322.77,4.4,-6.7,-1.2,8.411,312.333,89.669,238.386
2130,10.645,catheter3_mid3,tip6,Measured,247.095,442.14,414.972,4.4,-13.5,0.0,14.357,37.213,225.841,250.419
2132,10.655,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2133,10.66,skull,phantom2,Measured,391.067,394.913,178.349,1.2,-1.8,0.9,5.213,325.058,283.97,282.946
2133,10.66,skull,phantom4,Measured,391.045,301.519,187.348,0.7,-0.9,-0.8,1.114,159.771,250.161,272.293
2134,10.665,skull,phantom1,Measured,420.477,336.593,221.286,1.7,-1.1,-0.4,1.465,357.148,213.571,296.799
2135,10.67,skull,phantom3,Measured,452.389,327.898,133.789,0.2,0.9,0.0,3.368,172.476,296.178,284.021
2135,10.67,catheter3_mid3,tip2,Measured,283.831,359.461,208.959,-1.7,-1.1,-2.9,4.635,193.718,138.786,253.219
2135,10.67,catheter3_mid3,tip7,Virtual,292.732,342.805,140.128,0.2,0.8,-2.3,3.854,9.247,252.769,266.8
2136,10.675,catheter3_mid3,tip1,Measured,264.062,402.019,329.797,-1.0,-1.4,-3.0,3.679,228.952,357.148,2.603
2136,10.675,catheter3_mid3,tip4,Measured,253.752,455.236,353.108,-7.8,-4.1,-3.2,8.548,296.825,213.479,338.179
2136,10.675,catheter3_mid3,tip5,Measured,229.26,422.311,361.638,-3.6,-7.6,-4.2,9.174,286.373,271.192,23.83
2140,10.695,catheter3_mid3,tip6,Measured,246.929,441.809,414.863,-3.1,4.5,-4.5,8.175,275.426,337.421,304.535
2141,10.7,catheter3_mid3,tip3,Measured,258.286,414.611,322.65,-0.2,2.8,-2.9,5.186,340.873,78.886,85.846
2143,10.71,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2143,10.71,catheter3_mid3,tip2,Measured,283.787,359.282,208.908,-2.8,-1.2,-1.1,3.604,45.681,14.722,72.17
2144,10.715,skull,phantom3,Measured,452.347,327.823,133.807,-0.4,0.4,1.3,5.021,256.411,253.047,105.68
2145,10.72,skull,phantom1,Measured,420.468,336.609,221.279,-0.6,1.4,0.0,1.383,268.07,79.62,24.559
2145,10.72,catheter3_mid3,tip4,Measured,253.583,455.31,352.811,5.4,8.4,-8.1,13.909,242.563,307.632,117.384
2147,10.73,skull,phantom2,Measured,391.065,394.814,178.371,-0.7,7.9,-4.9,4.2,298.274,306.432,281.123
2147,10.73,catheter3_mid3,tip7,Virtual,292.643,342.339,140.102,-5.1,-3.0,-9.4,13.105,143.56,235.13,240.365
2149,10.74,skull,phantom4,Measured,391.051,301.469,187.35,-0.5,2.0,0.2,2.158,15.264,166.215,225.794
2150,10.745,catheter3_mid3,tip5,Measured,229.377,422.646,361.268,8.4,15.6,-4.5,17.981,253.919,275.202,289.685
2153,10.76,catheter3_mid3,tip1,Measured,264.233,402.318,329.493,3.3,5.3,-4.1,7.909,283.992,261.709,309.198
2153,10.76,catheter3_mid3,tip3,Measured,258.489,414.912,322.272,4.9,5.1,-4.4,8.713,312.531,267.237,274.332
2153,10.76,catheter3_mid3,tip6,Measured,247.438,442.622,414.422,14.4,14.7,-5.7,20.62,272.087,273.858,112.792
2154,10.765,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2157,10.78,catheter3_mid3,tip7,Virtual,292.354,342.008,139.944,-6.3,1.1,-1.8,6.688,6.83,257.514,329.382
2158,10.785,catheter3_mid3,tip4,Measured,254.304,455.632,352.392,7.5,-5.5,3.4,10.635,276.808,249.184,291.941
2159,10.79,catheter3_mid3,tip1,Measured,264.4,402.278,329.517,4.4,-7.1,-0.2,8.667,185.564,253.952,277.259
2159,10.79,catheter3_mid3,tip2,Measured,283.675,359.102,208.676,-0.4,-0.6,-2.6,3.254,249.465,248.554,297.806
2159,10.79,catheter3_mid3,tip6,Measured,247.795,442.609,414.398,8.0,-14.1,5.9,17.53,259.262,176.171,290.649
2161,10.8,catheter3_mid3,tip3,Measured,258.738,414.753,322.284,6.7,-8.0,5.1,12.514,255.109,129.695,294.886
2162,10.805,catheter3_mid3,tip5,Measured,229.885,422.785,361.222,5.4,-19.2,6.5,26.426,227.735,213.334,291.924
2163,10.81,skull,phantom1,Measured,420.497,336.65,221.334,-0.8,2.5,-0.2,5.018,273.825,182.048,301.963
2163,10.81,skull,phantom2,Measured,391.06,394.832,178.311,0.0,2.6,-0.4,1.65,180.0,180.0,169.504
2163,10.81,skull,phantom3,Measured,452.42,327.84,133.828,-0.3,2.2,1.4,2.047,164.009,278.167,253.169
2163,10.81,skull,phantom4,Measured,391.049,301.504,187.373,-0.4,2.9,0.1,2.126,180.0,180.0,303.193
2165,10.82,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2167,10.83,catheter3_mid3,tip7,Virtual,292.281,342.313,139.699,-5.3,5.8,-7.9,12.526,317.439,221.613,2.059
2169,10.84,skull,phantom1,Measured,420.467,336.652,221.289,1.4,0.4,0.2,1.848,276.393,248.184,277.65
2171,10.85,catheter3_mid3,tip2,Measured,283.684,358.992,208.522,0.9,-3.0,-0.3,4.016,312.008,280.342,253.384
2171,10.85,catheter3_mid3,tip4,Measured,254.455,454.191,352.919,6.4,-16.8,11.4,22.826,323.32,234.207,322.848
2171,10.85,catheter3_mid3,tip5,Measured,230.194,421.384,361.734,10.9,-23.3,10.2,26.286,309.619,233.468,348.161
2172,10.855,skull,phantom2,Measured,391.06,394.813,178.291,-0.1,-0.2,1.1,0.91,180.0,180.0,302.938
2172,10.855,skull,phantom3,Measured,452.416,327.798,133.816,-0.8,0.8,-0.5,1.334,325.085,270.507,172.789
2172,10.855,skull,phantom4,Measured,391.049,301.501,187.384,0.0,0.9,0.7,1.726,76.311,319.93,297.806
2173,10.86,catheter3_mid3,tip1,Measured,264.909,401.175,329.656,10.3,-12.2,2.5,16.757,307.909,255.585,295.703
2173,10.86,catheter3_mid3,tip6,Measured,248.459,440.646,415.077,17.3,-20.6,10.0,28.205,291.971,256.293,312.771
2174,10.865,catheter3_mid3,tip3,Measured,259.093,413.728,322.704,9.3,-8.9,3.5,14.424,273.228,261.379,239.605
2176,10.875,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2177,10.88,skull,phantom1,Measured,420.458,336.653,221.314,0.8,-0.9,-0.3,1.339,218.38,218.38,180.767
2178,10.885,skull,phantom2,Measured,391.06,394.79,178.303,0.2,-0.5,0.0,0.975,312.801,274.318,314.321
2178,10.885,catheter3_mid3,tip1,Measured,265.193,401.009,329.726,12.4,0.9,4.9,13.36,234.311,273.614,276.506
2178,10.885,catheter3_mid3,tip4,Measured,254.926,453.838,353.182,15.7,-1.6,-0.1,15.675,239.8,298.511,350.439
2178,10.885,catheter3_mid3,tip7,Virtual,291.973,342.526,139.483,-3.9,-2.9,-1.3,5.339,61.1,272.066,268.764
2179,10.89,catheter3_mid3,tip5,Measured,230.756,421.044,362.053,15.1,0.9,0.5,16.036,132.828,310.448,303.042
2179,10.89,catheter3_mid3,tip6,Measured,249.068,440.423,415.22,20.1,1.7,-0.9,20.419,176.636,295.807,295.227
2182,10.905,skull,phantom3,Measured,452.415,327.812,133.838,-0.1,-0.5,-0.1,1.005,311.743,252.509,299.147
2182,10.905,catheter3_mid3,tip3,Measured,259.555,413.702,322.773,9.8,4.5,1.6,11.443,249.148,305.008,7.211
2183,10.91,catheter3_mid3,tip2,Measured,283.88,358.868,208.487,3.8,-2.1,1.1,5.32,201.14,328.649,117.406
2185,10.92,skull,phantom4,Measured,391.051,301.491,187.37,-0.8,0.0,0.0,0.914,32.321,261.833,277.2
2187,10.93,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2190,10.945,skull,phantom1,Measured,420.443,336.642,221.303,-0.5,0.4,-0.2,1.172,357.519,359.233,272.73
2190,10.945,catheter3_mid3,tip5,Measured,231.327,421.715,361.702,1.3,10.7,-5.9,20.631,205.995,311.017,279.012
2190,10.945,catheter3_mid3,tip7,Virtual,292.195,342.155,139.475,-1.3,17.2,-7.8,16.532,216.904,311.914,334.577
2191,10.95,catheter3_mid3,tip1,Measured,265.701,401.292,329.694,0.2,0.5,-0.2,1.804,262.398,257.935,268.146
2191,10.95,catheter3_mid3,tip2,Measured,284.018,358.989,208.289,-5.8,14.6,-10.0,15.551,27.211,272.96,267.349
2191,10.95,catheter3_mid3,tip4,Measured,255.697,454.212,352.826,2.5,0.1,-2.9,4.208,219.571,287.482,204.457
2191,10.95,catheter3_mid3,tip6,Measured,249.706,441.074,414.95,-7.2,6.3,-1.0,7.838,75.225,281.699,276.082
2192,10.955,skull,phantom2,Measured,391.058,394.785,178.322,0.3,1.1,-1.3,1.132,357.952,327.043,303.193
2192,10.955,skull,phantom3,Measured,452.442,327.795,133.846,0.0,0.2,0.5,1.137,7.984,232.188,305.922
2192,10.955,skull,phantom4,Measured,391.05,301.467,187.373,0.1,0.6,0.0,0.949,319.045,327.043,247.997
2192,10.955,catheter3_mid3,tip3,Measured,259.916,413.828,322.575,2.0,-2.6,-2.7,5.132,253.724,302.836,278.791
2198,10.985,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2198,10.985,skull,phantom2,Measured,391.054,394.791,178.3,1.1,0.6,-0.4,1.163,347.411,4.3,289.839
2199,10.99,catheter3_mid3,tip4,Measured,255.582,454.129,353.016,-12.4,-32.6,-12.7,33.622,295.485,185.14,248.515
2201,11.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2201,11.0,skull,phantom1,Measured,420.444,336.663,221.302,1.2,1.4,0.3,1.221,289.839,333.07,312.801
2201,11.0,skull,phantom2,Measured,391.052,394.818,178.291,0.9,1.0,0.6,1.555,191.286,145.806,324.193
2201,11.0,skull,phantom3,Measured,452.418,327.82,133.832,0.2,-0.5,0.0,1.13,111.076,281.614,268.602
2201,11.0,skull,phantom4,Measured,391.052,301.497,187.384,-0.2,0.6,-0.4,0.867,144.806,278.167,357.952
2201,11.0,catheter3_mid3,tip1,Measured,265.648,400.952,329.683,-2.8,-9.2,-0.2,12.822,220.07,167.39,261.244
2201,11.0,catheter3_mid3,tip2,Measured,284.173,358.816,208.281,2.7,-2.3,-2.9,4.852,173.492,19.031,227.249
2201,11.0,catheter3_mid3,tip3,Measured,259.818,413.493,322.626,-4.4,-11.4,7.5,13.432,300.298,328.186,287.642
2201,11.0,catheter3_mid3,tip4,Measured,255.452,453.775,352.889,-6.8,-15.8,4.5,25.739,291.093,301.153,280.342
2201,11.0,catheter3_mid3,tip5,Measured,231.158,421.042,361.807,-3.5,-17.4,0.2,18.955,348.736,282.783,272.356
2201,11.0,catheter3_mid3,tip6,Measured,249.423,440.535,415.007,-6.9,-22.1,3.0,23.061,246.942,285.123,274.203
2201,11.0,catheter3_mid3,tip7,Virtual,292.385,342.297,139.355,5.1,5.3,-3.3,8.646,350.759,97.134,346.95
2202,11.005,skull,phantom3,Measured,452.423,327.779,133.831,0.8,-0.9,1.1,1.016,286.752,248.62,262.8
2202,11.005,catheter3_mid3,tip2,Measured,284.196,358.777,208.256,3.9,0.0,-4.8,5.236,338.607,157.551,207.02
2202,11.005,catheter3_mid3,tip3,Measured,259.789,413.416,322.649,-5.3,-12.7,0.6,13.944,115.132,142.507,255.396
2203,11.01,skull,phantom1,Measured,420.45,336.661,221.297,-0.2,-2.3,0.8,1.784,187.341,35.194,295.659
2203,11.01,catheter3_mid3,tip5,Measured,231.117,420.823,361.816,-4.6,-19.3,-0.6,20.289,251.837,292.296,244.386
2205,11.02,catheter3_mid3,tip6,Measured,249.299,440.098,415.039,-5.8,-23.0,-0.4,23.471,301.313,261.838,268.598
2205,11.02,catheter3_mid3,tip7,Virtual,292.48,342.427,139.234,2.9,6.1,-9.1,9.964,302.017,323.415,214.908
2208,11.035,catheter3_mid3,tip1,Measured,265.583,400.497,329.614,-2.7,-12.4,-6.2,14.026,193.77,284.585,232.982
2210,11.045,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2210,11.045,skull,phantom2,Measured,391.067,394.785,178.316,0.1,-1.6,0.2,1.741,271.437,222.544,62.095
2210,11.045,catheter3_mid3,tip5,Measured,231.056,420.421,361.647,-2.6,-13.2,-0.8,20.288,239.3,271.911,270.193
2211,11.05,catheter3_mid3,tip4,Measured,255.201,453.075,353.014,-3.4,-10.9,0.4,11.274,186.149,265.247,266.44
2211,11.05,catheter3_mid3,tip6,Measured,249.193,439.485,415.024,-2.5,-17.8,-0.9,16.549,10.652,323.426,265.627
2212,11.055,skull,phantom4,Measured,391.049,301.503,187.375,-0.8,-1.1,0.6,1.037,180.0,180.0,303.096
2212,11.055,catheter3_mid3,tip2,Measured,284.212,358.763,207.972,-3.4,-5.0,-5.3,7.518,251.908,133.464,226.0
2213,11.06,skull,phantom1,Measured,420.454,336.642,221.305,-0.9,-0.4,0.2,1.248,273.35,297.806,296.799
2213,11.06,skull,phantom3,Measured,452.437,327.819,133.836,-0.3,0.8,1.3,1.497,283.109,333.07,286.831
2213,11.06,catheter3_mid3,tip3,Measured,259.661,412.827,322.502,-1.4,-9.0,-0.8,10.201,167.697,204.154,261.28
2214,11.065,catheter3_mid3,tip1,Measured,265.577,400.171,329.427,-1.1,-8.7,-5.6,8.98,40.081,205.89,263.638
2215,11.07,catheter3_mid3,tip7,Virtual,292.437,342.584,138.861,-4.3,-1.5,-5.3,7.171,222.323,303.199,223.464
2221,11.1,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2222,11.105,skull,phantom4,Measured,391.049,301.482,187.386,0.2,1.7,0.6,1.217,352.398,274.318,291.468
2223,11.11,skull,phantom3,Measured,452.425,327.784,133.846,0.7,0.9,-0.6,1.503,68.924,122.349,234.001
2224,11.115,skull,phantom1,Measured,420.449,336.658,221.298,1.1,-0.8,-1.1,0.934,285.436,190.323,298.274
2224,11.115,skull,phantom2,Measured,391.061,394.804,178.293,0.3,1.7,-0.9,0.915,138.604,212.957,237.829
2227,11.13,catheter3_mid3,tip1,Measured,265.495,399.547,329.358,-1.7,-10.3,-1.9,10.712,243.094,276.393,270.947
2227,11.13,catheter3_mid3,tip7,Virtual,292.364,342.304,138.67,-1.4,-1.0,-5.2,5.533,265.239,297.784,169.421
2228,11.135,catheter3_mid3,tip3,Measured,259.64,412.145,322.399,-2.8,-10.8,-0.8,12.46,247.282,285.99,280.289
2228,11.135,catheter3_mid3,tip4,Measured,255.218,452.237,352.962,-5.5,-12.5,0.2,14.382,27.956,269.04,269.283
2229,11.14,catheter3_mid3,tip6,Measured,249.238,438.448,414.945,-6.5,-19.5,-0.5,20.722,138.091,268.991,269.445
2230,11.145,catheter3_mid3,tip2,Measured,284.139,358.282,207.657,1.2,-6.2,-5.8,8.206,187.341,116.009,308.065
2230,11.145,catheter3_mid3,tip5,Measured,230.936,419.231,361.651,-6.2,-16.2,-2.7,18.2,92.354,249.531,259.398
2232,11.155,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2233,11.16,catheter3_mid3,tip3,Measured,259.324,411.661,322.485,-8.3,-13.9,-2.9,25.904,148.255,243.014,246.5
2236,11.175,catheter3_mid3,tip7,Virtual,292.413,342.462,138.34,1.0,1.1,-4.1,8.596,243.925,63.496,252.268
2237,11.18,catheter3_mid3,tip1,Measured,265.423,399.063,329.366,-7.1,-13.0,-4.6,16.383,157.164,226.172,231.378
2239,11.19,catheter3_mid3,tip4,Measured,254.621,451.438,352.952,-13.4,-12.3,-1.2,18.913,238.178,257.551,244.274
2239,11.19,catheter3_mid3,tip6,Measured,248.67,437.416,414.935,-18.3,-15.8,-0.5,23.664,236.424,257.96,246.398
2240,11.195,skull,phantom1,Measured,420.487,336.648,221.334,0.2,-1.4,-1.5,5.196,266.488,222.337,73.135
2240,11.195,skull,phantom2,Measured,391.057,394.847,178.315,-0.6,-2.3,-0.4,1.477,355.851,336.338,275.345
2240,11.195,skull,phantom4,Measured,391.051,301.535,187.367,0.5,0.5,0.1,1.247,334.012,336.338,275.749
2240,11.195,catheter3_mid3,tip2,Measured,284.143,358.263,207.31,-0.5,-1.5,-3.2,4.281,22.552,309.192,100.46
2242,11.205,skull,phantom3,Measured,452.43,327.825,133.869,0.6,0.6,-0.9,1.294,144.806,132.964,183.942
2242,11.205,catheter3_mid3,tip5,Measured,230.391,418.209,361.464,-8.7,-13.7,-2.1,14.995,228.294,222.07,155.41
2243,11.21,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2246,11.225,catheter3_mid3,tip6,Measured,248.221,437.178,414.842,-6.5,-0.4,-3.5,8.471,257.699,304.178,230.938
2247,11.23,skull,phantom1,Measured,420.438,336.645,221.3,0.4,-0.2,-0.8,0.694,29.896,246.011,1.046
2247,11.23,skull,phantom2,Measured,391.056,394.804,178.319,0.0,-0.3,-1.7,1.261,211.938,35.194,263.021
2247,11.23,skull,phantom4,Measured,391.05,301.495,187.371,-0.9,-0.4,-0.2,1.288,220.955,76.311,250.161
2247,11.23,catheter3_mid3,tip7,Virtual,292.605,342.544,138.107,2.0,-3.1,-1.5,7.643,65.027,247.385,258.665
2248,11.235,catheter3_mid3,tip1,Measured,265.106,398.714,329.159,9.6,7.0,15.6,16.608,255.979,332.901,289.31
2248,11.235,catheter3_mid3,tip3,Measured,258.881,411.16,322.29,-18.7,-19.0,11.4,20.091,225.928,16.424,191.839
2248,11.235,catheter3_mid3,tip4,Measured,254.191,451.22,352.86,-0.5,-2.2,-3.9,5.116,259.466,301.176,245.718
2249,11.24,catheter3_mid3,tip5,Measured,230.213,418.097,361.34,-1.5,4.8,-3.0,4.995,253.238,287.002,1.942
2251,11.25,catheter3_mid3,tip2,Measured,284.095,358.165,207.188,-0.3,-2.3,-2.2,3.124,298.784,199.032,228.77
2252,11.255,skull,phantom3,Measured,452.434,327.817,133.836,-0.2,-0.1,-1.0,1.282,203.662,104.594,241.306
2254,11.265,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2255,11.27,skull,phantom4,Measured,391.051,301.48,187.366,-0.3,0.2,-0.7,1.195,253.327,224.917,276.393
2258,11.285,skull,phantom1,Measured,420.446,336.636,221.313,-0.9,-1.7,0.7,1.185,275.223,167.615,197.842
2259,11.29,skull,phantom2,Measured,391.058,394.837,178.323,-0.6,-0.2,0.7,1.246,279.205,335.163,296.905
2259,11.29,skull,phantom3,Measured,452.441,327.845,133.849,-0.3,0.2,0.2,0.869,303.816,255.37,267.507
2259,11.29,catheter3_mid3,tip3,Measured,259.154,411.339,321.996,1.6,-2.8,-2.3,11.771,16.644,258.862,262.685
2261,11.3,catheter3_mid3,tip1,Measured,265.231,398.744,329.055,3.9,-1.0,2.7,12.997,180.039,67.391,71.014
2262,11.305,catheter3_mid3,tip2,Measured,284.123,358.064,207.125,0.0,-2.4,-0.8,2.987,270.0,243.249,180.0
2262,11.305,catheter3_mid3,tip4,Measured,254.488,451.274,352.712,1.4,-3.5,0.1,3.941,110.634,216.86,229.946
2262,11.305,catheter3_mid3,tip7,Virtual,292.472,342.288,138.057,-5.5,-1.7,-2.1,7.182,240.885,193.942,302.436
2263,11.31,catheter3_mid3,tip5,Measured,230.473,418.171,361.265,0.7,-6.1,0.3,5.535,226.199,333.759,189.182
2263,11.31,catheter3_mid3,tip6,Measured,248.604,437.259,414.636,2.7,-3.9,-1.1,6.774,222.287,240.753,223.697
2265,11.32,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2268,11.335,catheter3_mid3,tip5,Measured,230.428,418.283,361.02,-6.1,-4.5,-6.8,20.004,162.072,241.465,243.948
2269,11.34,skull,phantom1,Measured,420.479,336.633,221.348,-1.1,3.0,-0.6,5.961,285.908,209.511,261.833
2269,11.34,skull,phantom3,Measured,452.445,327.868,133.85,-0.1,1.6,-0.2,1.0,113.764,144.806,265.112
2269,11.34,skull,phantom4,Measured,391.042,301.534,187.36,-0.6,1.1,-0.4,1.69,157.046,196.435,280.156
2269,11.34,catheter3_mid3,tip2,Measured,284.098,358.064,206.957,0.0,0.1,-4.4,4.551,323.939,341.732,339.94
2270,11.345,catheter3_mid3,tip3,Measured,258.904,410.961,321.948,-7.4,-2.8,-4.4,9.672,271.834,170.577,147.499
2271,11.35,skull,phantom2,Measured,391.059,394.796,178.341,-0.6,2.3,-0.8,2.088,233.568,69.813,278.789
2272,11.355,catheter3_mid3,tip4,Measured,254.262,450.997,352.543,-12.1,-3.2,-4.7,14.12,283.171,227.556,251.025
2273,11.36,catheter3_mid3,tip7,Virtual,292.606,342.351,137.76,-2.0,2.0,-4.3,6.273,187.341,285.144,220.173
2274,11.365,catheter3_mid3,tip1,Measured,264.96,398.472,328.704,-3.5,2.6,-6.5,7.867,283.363,303.886,309.802
2274,11.365,catheter3_mid3,tip6,Measured,248.051,436.875,414.375,-14.4,0.1,-5.5,14.811,56.798,77.115,318.191
2276,11.375,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2277,11.38,skull,phantom2,Measured,391.058,394.808,178.324,-0.8,0.7,1.0,1.54,303.193,73.135,267.094
2278,11.385,skull,phantom4,Measured,391.053,301.477,187.37,-0.7,0.5,2.0,1.766,215.749,144.806,256.538
2279,11.39,skull,phantom3,Measured,452.447,327.821,133.846,-0.8,-0.4,-0.1,1.448,246.884,307.148,357.952
2279,11.39,catheter3_mid3,tip5,Measured,229.993,417.812,360.819,-0.8,4.2,-1.4,6.014,236.36,277.95,285.224
2280,11.395,skull,phantom1,Measured,420.431,336.646,221.309,-0.5,0.6,-0.3,1.486,189.904,240.405,182.048
2280,11.395,catheter3_mid3,tip3,Measured,258.654,410.969,321.686,-1.5,4.8,-2.6,6.945,247.276,304.452,325.578
2280,11.395,catheter3_mid3,tip7,Virtual,292.626,342.256,137.692,-1.9,-3.6,-0.6,4.314,262.62,236.041,249.411
2281,11.4,catheter3_mid3,tip2,Measured,284.054,357.959,206.72,-0.7,0.8,-1.2,2.071,325.085,257.607,257.837
2281,11.4,catheter3_mid3,tip4,Measured,253.815,451.098,352.258,1.8,7.3,-6.8,10.457,256.778,294.964,36.77
2282,11.405,catheter3_mid3,tip6,Measured,247.895,437.161,414.175,8.6,13.7,-3.8,17.18,252.913,279.871,308.251
2283,11.41,catheter3_mid3,tip1,Measured,264.997,398.696,328.568,3.4,4.9,-0.1,7.342,295.904,87.121,280.365
2287,11.43,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2288,11.435,skull,phantom3,Measured,452.444,327.801,133.876,-1.1,-0.8,1.2,1.553,272.205,180.767,337.538
2288,11.435,skull,phantom4,Measured,391.05,301.503,187.376,-1.5,0.4,1.0,1.707,336.338,299.595,144.806
2290,11.445,catheter3_mid3,tip2,Measured,284.068,357.763,206.679,1.8,-3.6,-3.1,6.36,340.881,358.31,152.523
2294,11.465,skull,phantom2,Measured,391.055,394.819,178.29,-1.0,-0.1,0.1,1.339,220.955,278.167,281.614
2294,11.465,catheter3_mid3,tip1,Measured,265.249,398.589,328.251,1.6,-9.3,-2.0,9.578,308.135,243.011,260.027
2294,11.465,catheter3_mid3,tip3,Measured,259.234,411.188,321.372,-0.4,-9.9,-1.0,8.802,341.843,254.858,263.374
2294,11.465,catheter3_mid3,tip4,Measured,254.494,451.252,351.979,2.1,-10.5,1.8,10.609,15.391,293.594,280.949
