FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY,ANGLEXY,ANGLEXZ,ANGLEYZ
3058,15.285,skull,phantom2,Measured,392.552,394.816,178.03,-0.7,1.9,0.2,1.558,293.783,195.062,210.023
3058,15.285,skull,phantom3,Measured,452.567,326.556,134.516,-1.4,0.3,0.1,1.176,321.985,339.359,185.504
3058,15.285,skull,phantom4,Measured,390.292,301.718,187.495,-1.4,1.6,-2.3,13.367,279.153,33.269,294.498
3064,15.315,catheter3_mid3,tip6,Measured,325.864,-40.134,76.185,-103.8,-20.6,-24.8,107.996,261.533,252.438,26.671
3067,15.33,catheter3_mid3,tip5,Measured,331.474,9.917,45.908,-93.3,-21.2,-5.8,93.836,261.596,253.901,88.841
3068,15.335,catheter3_mid3,tip1,Measured,322.851,56.308,72.05,-76.1,-19.4,-3.8,77.741,257.959,257.514,173.309
3068,15.335,catheter3_mid3,tip2,Measured,321.386,183.651,53.872,-21.1,-14.0,17.6,30.496,249.201,292.494,15.771
3071,15.35,catheter3_mid3,tip3,Measured,314.963,54.824,58.538,-62.9,-11.4,-13.7,68.312,260.668,234.734,253.801
3072,15.355,catheter3_mid3,tip4,Measured,288.179,9.98,55.385,-88.9,10.8,-32.9,95.857,273.441,227.465,67.689
3072,15.355,catheter3_mid3,tip7,Mixed,312.595,254.235,39.33,45.6,-60.7,32.2,66.467,11.681,244.302,294.132
3073,15.36,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3073,15.36,catheter3_mid3,tip7,Mixed,313.15,253.648,39.564,50.0,-63.7,27.8,62.847,199.761,209.365,299.587
3079,15.39,skull,phantom1,Measured,419.955,336.079,221.534,0.6,0.4,-0.1,1.693,259.238,80.708,341.642
3079,15.39,skull,phantom2,Measured,392.613,394.792,178.086,0.2,2.3,-1.5,1.735,168.088,82.436,275.271
3079,15.39,skull,phantom3,Measured,452.624,326.514,134.607,-0.4,0.9,-0.1,2.068,322.24,19.621,275.241
3079,15.39,catheter3_mid3,tip4,Measured,286.195,10.099,54.118,-24.1,-14.6,-34.0,44.59,38.038,228.917,241.025
3079,15.39,catheter3_mid3,tip5,Measured,327.21,9.296,44.74,-19.1,-4.4,-17.9,29.006,74.494,258.349,260.987
3079,15.39,catheter3_mid3,tip6,Measured,318.121,-41.27,73.882,-28.3,-11.1,-35.2,48.6,152.682,252.132,254.096
3080,15.395,catheter3_mid3,tip1,Measured,319.351,55.583,71.299,-29.0,-12.2,-13.6,34.315,174.093,262.009,262.262
3081,15.4,skull,phantom4,Measured,390.262,301.817,187.455,-0.3,1.6,-0.2,2.059,281.563,242.852,276.342
3081,15.4,catheter3_mid3,tip2,Measured,319.841,183.113,54.45,-22.1,-11.9,-1.4,24.48,318.644,299.773,281.411
3081,15.4,catheter3_mid3,tip3,Measured,312.721,54.462,57.301,-21.1,-9.3,-17.4,29.889,115.515,257.649,259.89
3087,15.43,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3095,15.47,skull,phantom1,Measured,420.332,336.149,222.131,34.8,44.6,51.2,71.922,258.164,1.626,174.639
3095,15.47,skull,phantom2,Measured,392.565,394.138,178.146,20.6,23.4,23.8,21.878,11.578,357.632,275.155
3095,15.47,skull,phantom3,Measured,452.611,325.911,134.662,0.0,-1.1,-1.3,0.967,108.931,187.262,277.237
3095,15.47,skull,phantom4,Measured,390.264,301.182,187.525,-0.5,-2.1,0.9,1.901,259.382,336.338,276.072
3095,15.47,catheter3_mid3,tip1,Measured,316.811,52.961,70.947,-78.0,-29.1,-7.1,85.271,267.521,261.683,258.877
3095,15.47,catheter3_mid3,tip2,Measured,318.806,180.59,54.946,18.2,-10.2,33.2,36.443,264.563,269.833,268.236
3095,15.47,catheter3_mid3,tip3,Measured,310.611,51.897,56.853,-76.6,-32.2,-8.0,81.141,271.105,261.595,94.953
3095,15.47,catheter3_mid3,tip4,Measured,284.065,7.269,52.793,-105.5,-14.8,-16.0,106.974,281.294,257.985,12.746
3095,15.47,catheter3_mid3,tip5,Measured,325.236,6.758,44.344,-95.1,-32.0,-7.1,102.375,265.994,261.465,3.931
3095,15.47,catheter3_mid3,tip6,Measured,315.683,-43.992,73.145,-138.1,-33.0,-9.9,140.732,268.748,262.404,284.533
3099,15.49,catheter3_mid3,tip7,Mixed,313.189,250.497,41.066,3.1,-18.9,1.1,17.554,318.839,318.839,180.767
3101,15.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3101,15.5,skull,phantom1,Measured,420.062,336.094,221.556,-3.0,-6.2,-4.4,8.258,269.293,178.954,215.426
3101,15.5,skull,phantom2,Measured,392.58,394.829,178.084,-0.8,-0.4,-1.6,2.178,53.844,144.806,241.503
3101,15.5,skull,phantom3,Measured,452.645,326.5,134.588,0.6,0.1,-0.3,1.114,242.852,180.767,268.363
3101,15.5,skull,phantom4,Measured,390.281,301.826,187.457,-1.1,1.1,-0.4,1.536,179.006,319.93,287.997
3101,15.5,catheter3_mid3,tip1,Measured,313.828,52.832,70.517,-102.4,-21.0,-13.8,104.791,262.269,265.016,226.719
3101,15.5,catheter3_mid3,tip2,Measured,318.119,180.525,54.944,-25.5,-17.4,-4.6,30.5,240.748,254.578,234.316
3101,15.5,catheter3_mid3,tip3,Measured,307.707,51.953,56.43,-98.0,-13.0,-14.0,101.398,265.456,265.838,195.315
3101,15.5,catheter3_mid3,tip4,Measured,280.011,8.058,51.955,-139.9,12.1,-26.8,141.573,276.763,261.621,74.68
3101,15.5,catheter3_mid3,tip5,Measured,321.368,6.488,43.772,-133.8,-20.0,-19.8,139.852,263.42,265.896,228.625
3101,15.5,catheter3_mid3,tip6,Measured,310.418,-44.107,72.451,-187.3,-16.7,-30.8,189.424,266.685,263.865,113.11
3101,15.5,catheter3_mid3,tip7,Mixed,313.206,250.485,41.054,0.8,-14.0,-3.7,14.903,359.482,264.6,218.141
3102,15.505,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3102,15.505,skull,phantom2,Measured,392.577,394.842,178.09,-1.1,1.2,-0.5,1.662,200.145,284.63,270.626
3102,15.505,skull,phantom4,Measured,390.282,301.849,187.45,0.3,1.2,-0.8,1.491,24.317,347.411,278.659
3107,15.53,catheter3_mid3,tip7,Mixed,313.29,250.137,40.798,5.6,-7.0,-18.8,21.941,45.396,296.37,275.115
3109,15.54,skull,phantom3,Measured,452.646,326.535,134.589,-0.3,0.7,-0.6,1.602,117.905,183.298,209.181
3110,15.545,catheter3_mid3,tip1,Measured,310.048,52.325,70.189,-51.3,-1.3,6.2,52.744,283.501,194.007,291.278
3110,15.545,catheter3_mid3,tip2,Measured,317.153,180.069,54.69,-18.0,-4.2,-11.1,21.338,208.595,311.991,42.904
3110,15.545,catheter3_mid3,tip6,Measured,303.912,-44.483,71.757,-72.1,1.6,15.9,76.186,298.246,306.088,152.104
3111,15.55,catheter3_mid3,tip3,Measured,303.777,51.642,56.145,-48.8,2.0,11.6,46.381,265.532,16.61,10.515
3111,15.55,catheter3_mid3,tip4,Measured,274.853,8.664,51.206,-49.1,-0.5,15.6,49.661,249.235,259.44,195.791
3111,15.55,catheter3_mid3,tip5,Measured,316.208,5.898,43.403,-42.8,-2.7,17.8,49.427,249.432,271.865,257.48
3116,15.575,skull,phantom1,Measured,419.981,336.093,221.439,-3.6,3.5,-9.0,9.751,258.542,333.788,342.158
3117,15.58,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3120,15.595,skull,phantom1,Measured,419.905,336.078,221.264,-0.3,0.9,-2.4,6.713,271.328,267.737,269.275
3120,15.595,skull,phantom2,Measured,392.569,394.659,178.092,-1.2,-0.6,0.1,1.401,278.682,320.816,321.681
3120,15.595,skull,phantom4,Measured,390.28,301.669,187.477,-0.5,0.1,2.0,1.493,198.563,245.636,267.767
3121,15.6,catheter3_mid3,tip2,Measured,316.603,179.618,53.798,-3.4,-8.4,-18.1,19.813,340.107,156.589,21.097
3121,15.6,catheter3_mid3,tip7,Mixed,313.859,249.471,38.765,5.3,-11.8,-40.6,38.688,209.284,281.725,107.659
3124,15.615,skull,phantom3,Measured,452.95,326.903,134.889,-3.2,-28.5,-18.3,32.197,217.663,171.16,321.037
3126,15.625,catheter3_mid3,tip6,Measured,302.471,-43.823,77.094,-49.3,3.9,72.6,91.746,270.034,261.305,250.54
3127,15.63,catheter3_mid3,tip3,Measured,302.312,51.528,58.772,-26.4,2.5,28.2,39.401,271.991,269.297,291.106
3127,15.63,catheter3_mid3,tip4,Measured,273.599,8.228,54.917,-31.6,4.7,34.9,49.888,294.326,254.075,315.883
3128,15.635,catheter3_mid3,tip1,Measured,308.138,52.767,72.809,-27.6,2.7,20.4,35.378,263.149,266.364,236.233
3128,15.635,catheter3_mid3,tip5,Measured,314.824,5.421,47.796,-38.0,-3.7,38.0,54.233,269.04,255.594,1.428
3131,15.65,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3133,15.66,catheter3_mid3,tip2,Measured,316.297,179.889,53.311,4.2,-3.4,4.3,4.862,330.996,23.329,226.894
3133,15.66,catheter3_mid3,tip7,Mixed,314.026,249.607,37.682,3.1,-2.3,-10.3,11.104,311.197,271.24,268.01
3134,15.665,skull,phantom1,Measured,419.981,336.315,221.267,0.3,-0.4,0.2,1.222,25.707,313.063,217.129
3134,15.665,skull,phantom2,Measured,392.432,395.11,177.761,1.7,2.2,0.9,1.922,333.018,330.405,236.84
3134,15.665,skull,phantom3,Measured,452.542,326.601,134.16,0.3,0.2,-0.6,1.242,152.793,308.681,87.076
3134,15.665,skull,phantom4,Measured,390.377,302.67,187.516,-4.3,-2.9,-2.7,20.173,183.468,241.306,267.443
3142,15.705,catheter3_mid3,tip1,Measured,306.718,52.598,72.719,4.7,5.1,-3.6,7.907,252.631,207.381,289.153
3142,15.705,catheter3_mid3,tip3,Measured,300.844,51.579,58.754,2.1,3.1,-1.6,6.197,265.5,168.817,197.85
3142,15.705,catheter3_mid3,tip4,Measured,271.467,9.084,54.339,0.7,-0.1,3.8,9.954,283.263,342.362,255.85
3142,15.705,catheter3_mid3,tip5,Measured,312.855,5.388,47.311,1.2,3.6,-8.0,11.088,267.356,176.505,261.147
3142,15.705,catheter3_mid3,tip6,Measured,299.138,-43.821,76.592,6.5,1.9,-11.9,13.844,264.858,161.457,297.103
3146,15.725,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3147,15.73,catheter3_mid3,tip2,Measured,316.477,179.742,53.678,-0.1,4.0,-2.6,5.675,205.364,345.042,18.92
3147,15.73,catheter3_mid3,tip7,Mixed,314.488,249.319,37.672,-1.6,1.4,-1.7,4.287,258.021,152.023,293.554
3148,15.735,skull,phantom1,Measured,420.152,336.007,221.694,-0.7,1.2,0.7,1.349,299.46,299.46,180.767
3148,15.735,skull,phantom3,Measured,452.699,326.283,134.56,-0.7,0.2,0.3,1.284,270.0,167.821,180.0
3153,15.76,skull,phantom4,Measured,390.265,301.504,187.464,-1.6,1.0,-0.5,11.565,69.295,12.471,314.649
3157,15.78,catheter3_mid3,tip3,Measured,302.158,51.682,60.141,12.7,4.0,10.8,16.583,348.418,70.932,264.453
3157,15.78,catheter3_mid3,tip4,Measured,273.287,8.67,56.84,18.9,-13.0,25.5,31.373,251.217,247.72,227.287
3158,15.785,catheter3_mid3,tip1,Measured,308.257,53.051,73.996,10.9,4.0,4.3,12.735,283.038,258.333,214.532
3158,15.785,catheter3_mid3,tip5,Measured,314.807,5.478,49.304,16.1,3.3,10.0,19.641,307.983,0.012,302.046
3159,15.79,catheter3_mid3,tip6,Measured,302.099,-43.556,79.805,10.1,0.3,5.7,12.767,261.58,323.016,221.167
3160,15.795,skull,phantom2,Measured,392.62,394.84,178.199,-1.5,0.4,0.8,1.56,252.775,336.338,284.63
3161,15.8,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3161,15.8,catheter3_mid3,tip2,Measured,316.723,179.95,53.452,0.5,6.9,0.6,8.08,74.524,2.516,260.89
3161,15.8,catheter3_mid3,tip7,Mixed,314.619,249.346,37.407,-9.2,9.2,0.8,11.652,336.901,283.323,254.459
3164,15.815,skull,phantom2,Measured,392.618,394.808,178.207,-0.2,1.0,-0.1,0.983,260.106,166.724,276.794
3167,15.83,skull,phantom3,Measured,452.718,326.283,134.594,0.7,1.2,-0.8,1.276,245.349,173.525,133.87
3168,15.835,skull,phantom4,Measured,390.256,301.575,187.417,1.5,-0.7,1.3,2.006,182.005,0.699,263.722
3172,15.855,skull,phantom1,Measured,420.158,336.023,221.71,2.0,-1.0,-0.6,2.17,103.617,256.931,345.061
3174,15.865,catheter3_mid3,tip1,Measured,308.038,53.1,73.264,2.8,-1.0,-0.1,4.108,240.222,222.165,152.388
3174,15.865,catheter3_mid3,tip3,Measured,302.011,51.926,59.398,-0.2,2.6,1.0,3.502,250.69,217.23,335.48
3174,15.865,catheter3_mid3,tip4,Measured,272.926,9.177,55.572,-3.3,0.4,4.6,10.293,274.649,175.402,276.318
3175,15.87,catheter3_mid3,tip5,Measured,314.204,5.831,48.015,2.1,0.6,4.4,7.567,261.197,214.332,69.493
3175,15.87,catheter3_mid3,tip6,Measured,301.304,-43.672,77.901,-1.6,1.4,-12.6,11.02,255.675,194.019,227.996
3176,15.875,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3185,15.92,catheter3_mid3,tip2,Measured,316.704,180.451,53.531,3.9,-1.0,2.7,5.95,349.819,215.639,311.686
3185,15.92,catheter3_mid3,tip7,Mixed,314.015,249.867,37.545,0.0,1.7,3.1,4.507,323.974,207.847,274.414
3187,15.93,catheter3_mid3,tip1,Measured,309.004,53.563,73.936,22.3,-2.8,5.8,22.746,61.025,300.089,227.513
3187,15.93,catheter3_mid3,tip4,Measured,274.223,9.072,56.903,33.3,-15.1,10.6,36.945,71.736,275.169,279.408
3188,15.935,catheter3_mid3,tip3,Measured,303.02,52.254,60.149,17.6,-5.3,2.3,19.877,79.64,210.373,21.791
3188,15.935,catheter3_mid3,tip5,Measured,315.693,6.058,49.163,29.2,-1.6,7.8,30.882,268.952,308.426,115.631
3188,15.935,catheter3_mid3,tip6,Measured,303.455,-43.145,79.89,41.1,-5.1,7.3,47.184,159.893,231.606,267.582
3189,15.94,skull,phantom1,Measured,420.117,336.101,221.572,-18.7,13.7,-9.6,20.299,315.083,190.4,239.948
3189,15.94,skull,phantom2,Measured,392.584,394.909,178.064,-2.4,-0.8,1.6,2.781,288.885,126.013,102.651
3189,15.94,skull,phantom3,Measured,452.684,326.376,134.452,-0.7,-0.8,0.6,1.407,302.805,150.151,289.597
3189,15.94,skull,phantom4,Measured,390.281,301.914,187.454,2.8,17.5,10.5,19.796,299.501,218.646,262.752
3190,15.945,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3195,15.97,catheter3_mid3,tip2,Measured,316.955,180.213,52.933,2.0,0.9,-3.3,4.916,326.449,307.045,30.269
3196,15.975,skull,phantom1,Measured,419.748,336.347,220.918,5.0,-4.6,7.6,9.992,0.291,301.691,237.251
3196,15.975,catheter3_mid3,tip7,Mixed,314.24,249.697,37.024,-4.4,4.4,1.4,5.405,309.768,188.82,241.594
3197,15.98,skull,phantom2,Measured,392.361,394.98,177.706,0.1,-0.8,0.2,1.062,323.377,305.997,287.678
3197,15.98,skull,phantom3,Measured,452.484,326.48,134.091,0.2,0.3,-0.5,0.671,30.243,290.837,225.386
3197,15.98,skull,phantom4,Measured,390.411,302.669,187.549,5.5,-19.9,-8.2,36.02,285.126,178.199,263.644
3201,16.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3201,16.0,skull,phantom1,Measured,419.935,336.159,221.411,2.6,-2.7,3.4,6.562,265.214,329.977,286.125
3201,16.0,skull,phantom2,Measured,392.485,394.887,178.026,0.2,-0.8,0.2,1.577,345.995,251.756,289.839
3201,16.0,skull,phantom3,Measured,452.595,326.355,134.401,0.5,-0.5,-0.2,1.28,224.146,328.994,250.737
3201,16.0,skull,phantom4,Measured,390.333,301.954,187.47,2.1,-1.2,-1.0,2.023,205.988,220.07,280.13
3201,16.0,catheter3_mid3,tip1,Measured,309.297,53.209,72.598,-3.4,0.5,-22.8,21.359,337.289,93.744,230.017
3201,16.0,catheter3_mid3,tip2,Measured,317.01,180.343,53.195,0.2,5.6,-0.8,7.052,320.353,276.103,266.115
3201,16.0,catheter3_mid3,tip3,Measured,303.115,52.077,58.799,-6.1,11.1,-22.1,24.139,216.018,352.51,96.471
3201,16.0,catheter3_mid3,tip4,Measured,274.199,8.885,55.171,-17.9,16.9,-28.8,38.106,130.547,275.422,125.513
3201,16.0,catheter3_mid3,tip5,Measured,315.529,6.055,47.199,-13.0,6.9,-36.6,37.483,355.965,225.365,321.066
3201,16.0,catheter3_mid3,tip6,Measured,303.191,-43.563,77.246,-24.5,-3.7,-45.4,51.445,276.821,320.231,234.226
3201,16.0,catheter3_mid3,tip7,Mixed,314.062,249.805,37.413,-8.0,6.2,2.3,10.043,312.945,263.742,279.785
3204,16.015,catheter3_mid3,tip1,Measured,309.265,53.255,72.337,3.0,2.5,-10.6,10.944,231.438,216.606,87.683
3204,16.015,catheter3_mid3,tip3,Measured,303.058,52.213,58.542,1.6,3.0,-10.6,11.39,247.588,216.741,32.445
3204,16.015,catheter3_mid3,tip4,Measured,274.072,9.134,54.784,4.1,3.6,-18.9,20.698,269.309,216.121,284.365
3204,16.015,catheter3_mid3,tip5,Measured,315.412,6.17,46.754,2.9,0.5,-20.5,20.413,255.345,217.463,280.316
3204,16.015,catheter3_mid3,tip6,Measured,302.98,-43.538,76.735,0.8,0.3,-21.2,23.792,254.619,213.865,280.774
3205,16.02,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3205,16.02,skull,phantom1,Measured,419.959,336.161,221.467,2.2,-1.1,1.8,2.907,272.667,275.345,35.194
3205,16.02,skull,phantom3,Measured,452.58,326.392,134.413,1.4,1.1,2.0,2.091,282.857,232.413,207.543
3205,16.02,skull,phantom4,Measured,390.332,301.994,187.463,0.9,-1.3,0.6,1.763,73.135,254.521,278.774
3208,16.035,skull,phantom2,Measured,392.491,394.938,178.009,1.9,0.5,-1.2,1.638,119.922,272.493,268.089
3213,16.06,catheter3_mid3,tip2,Measured,316.765,180.727,53.221,-5.0,15.6,-4.7,14.614,248.42,296.5,277.125
3216,16.075,catheter3_mid3,tip7,Mixed,313.437,250.207,37.345,-6.7,10.3,-2.2,13.193,247.721,242.163,253.392
3218,16.085,catheter3_mid3,tip6,Measured,306.08,-42.725,79.138,53.8,18.6,42.3,71.941,255.51,248.852,233.066
3219,16.09,catheter3_mid3,tip1,Measured,310.818,54.175,73.502,25.7,17.8,16.6,34.767,241.755,250.999,221.825
3219,16.09,catheter3_mid3,tip3,Measured,304.643,52.804,59.729,24.2,13.8,18.3,34.258,247.695,252.808,212.726
3219,16.09,catheter3_mid3,tip4,Measured,276.477,9.163,56.599,36.7,4.0,29.5,46.097,257.62,252.307,282.455
3219,16.09,catheter3_mid3,tip5,Measured,317.816,6.772,48.538,36.3,13.7,26.6,47.195,246.194,252.295,215.425
3220,16.095,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3220,16.095,skull,phantom3,Measured,452.898,326.94,134.867,0.6,12.2,9.6,18.151,145.31,145.31,180.767
3226,16.125,catheter3_mid3,tip7,Mixed,313.636,250.526,37.435,-5.1,12.4,6.0,13.867,268.653,280.715,259.427
3227,16.13,catheter3_mid3,tip1,Measured,311.58,54.524,73.746,3.1,5.1,-7.1,9.641,255.899,161.67,273.451
3227,16.13,catheter3_mid3,tip3,Measured,305.408,53.088,59.952,5.1,2.8,-8.5,10.586,272.804,30.518,189.581
3227,16.13,catheter3_mid3,tip4,Measured,277.492,9.379,56.903,-3.7,9.0,-7.3,13.665,284.183,193.351,316.928
3227,16.13,catheter3_mid3,tip5,Measured,318.847,7.178,48.847,-3.7,5.3,-17.0,17.271,270.238,168.795,254.204
3227,16.13,catheter3_mid3,tip6,Measured,307.61,-42.346,79.679,-2.4,4.5,-21.8,22.464,261.768,155.237,0.141
3232,16.155,skull,phantom1,Measured,420.002,336.159,221.463,1.3,-0.7,-0.4,1.003,195.215,68.227,348.924
3232,16.155,skull,phantom2,Measured,392.514,394.908,178.008,1.6,0.8,-0.2,1.629,86.903,163.873,335.939
3232,16.155,skull,phantom4,Measured,390.314,301.79,187.494,0.8,-2.4,0.8,13.437,327.043,279.639,271.737
3232,16.155,catheter3_mid3,tip2,Measured,317.042,181.697,53.101,0.5,1.4,6.1,6.579,102.763,358.041,138.01
3234,16.165,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3234,16.165,catheter3_mid3,tip7,Mixed,313.665,250.8,37.485,-3.9,1.0,-3.3,6.396,83.068,180.767,212.714
3239,16.19,catheter3_mid3,tip2,Measured,317.191,181.506,53.354,2.2,-5.6,1.0,6.057,183.716,117.105,78.358
3242,16.205,catheter3_mid3,tip6,Measured,305.893,-42.591,77.777,1.0,0.2,-6.7,8.926,275.844,265.135,333.07
3243,16.21,skull,phantom2,Measured,392.58,394.825,178.079,0.2,0.0,-0.7,1.694,66.501,149.49,325.752
3245,16.22,skull,phantom3,Measured,452.591,326.59,134.517,0.2,-2.1,0.0,1.468,266.042,359.497,197.732
3245,16.22,skull,phantom4,Measured,390.308,301.757,187.495,0.4,-2.6,-1.4,14.471,137.876,332.124,286.491
3245,16.22,catheter3_mid3,tip1,Measured,311.004,54.385,72.881,9.7,-2.5,-1.9,10.03,293.971,275.152,256.807
3245,16.22,catheter3_mid3,tip3,Measured,304.774,53.119,59.105,8.3,-2.7,0.2,8.242,308.809,280.437,252.11
3245,16.22,catheter3_mid3,tip4,Measured,276.367,9.652,55.858,10.0,-6.6,6.7,13.849,306.722,265.984,277.069
3245,16.22,catheter3_mid3,tip5,Measured,317.643,7.183,47.576,10.5,-3.5,-0.9,11.368,288.66,273.483,258.811
3248,16.235,skull,phantom1,Measured,420.053,336.089,221.529,-1.3,-1.0,0.9,2.205,25.736,213.571,318.26
3249,16.24,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3249,16.24,catheter3_mid3,tip2,Measured,317.126,181.442,53.071,1.2,-6.8,-3.0,7.443,172.358,146.731,227.83
3249,16.24,catheter3_mid3,tip7,Mixed,313.526,250.623,37.346,-0.5,-4.5,-0.1,6.093,6.991,254.114,285.289
3257,16.28,catheter3_mid3,tip1,Measured,311.963,54.005,72.795,2.3,-4.9,-7.2,10.37,264.839,261.794,159.893
3257,16.28,catheter3_mid3,tip6,Measured,307.841,-42.789,77.942,9.3,-1.2,-13.0,17.722,270.561,258.096,161.12
3258,16.285,catheter3_mid3,tip4,Measured,277.739,8.87,55.954,1.0,-3.4,-11.4,13.239,285.266,261.057,308.745
3258,16.285,catheter3_mid3,tip5,Measured,318.977,6.763,47.495,3.0,-6.1,-11.2,14.424,266.01,263.526,38.237
3259,16.29,catheter3_mid3,tip3,Measured,305.723,52.554,58.934,0.7,-8.1,-9.5,13.335,278.008,265.469,306.591
3261,16.3,skull,phantom1,Measured,419.99,336.159,221.48,6.8,-5.7,3.3,4.08,323.744,201.154,42.857
3261,16.3,skull,phantom2,Measured,392.517,394.917,178.008,-1.5,-1.2,-1.0,1.75,359.233,178.954,1.046
3262,16.305,skull,phantom3,Measured,452.649,326.594,134.596,0.5,-0.1,-0.7,0.937,297.771,278.167,273.018
3262,16.305,skull,phantom4,Measured,390.289,301.914,187.451,-8.7,14.2,-11.1,7.448,270.599,275.223,270.83
3264,16.315,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3264,16.315,skull,phantom1,Measured,420.063,336.104,221.544,1.2,-1.2,0.9,4.104,2.48,118.296,53.317
3264,16.315,skull,phantom3,Measured,452.65,326.537,134.599,1.1,-0.6,0.4,1.563,357.952,0.699,356.669
3264,16.315,catheter3_mid3,tip2,Measured,317.333,181.007,52.795,-1.7,-1.0,-2.8,3.919,142.126,283.173,122.06
3265,16.32,catheter3_mid3,tip7,Mixed,313.929,250.205,37.455,1.7,-2.1,-1.1,3.512,278.095,68.381,318.853
3271,16.35,skull,phantom2,Measured,392.571,394.863,178.086,1.2,-0.1,-0.2,1.308,54.365,154.276,168.825
3273,16.36,catheter3_mid3,tip3,Measured,304.722,52.693,58.855,-3.0,2.9,11.9,14.145,251.047,215.705,325.246
3273,16.36,catheter3_mid3,tip4,Measured,276.176,9.277,55.712,-2.2,2.9,23.4,22.483,273.25,227.857,342.069
3273,16.36,catheter3_mid3,tip5,Measured,317.395,6.653,47.317,-2.4,-1.9,18.4,18.853,252.114,227.399,5.107
3273,16.36,catheter3_mid3,tip6,Measured,305.698,-42.768,77.503,-3.5,4.2,30.0,31.406,255.722,225.232,295.98
3274,16.365,catheter3_mid3,tip1,Measured,311.028,53.921,72.662,3.1,5.0,15.5,16.279,239.07,222.093,283.696
3276,16.375,skull,phantom4,Measured,390.278,301.845,187.452,0.8,-1.7,1.6,1.549,359.4,297.806,336.505
3278,16.385,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3278,16.385,catheter3_mid3,tip2,Measured,317.338,181.141,52.535,1.9,6.7,-1.7,7.452,201.718,232.548,276.154
3278,16.385,catheter3_mid3,tip7,Mixed,314.157,250.173,37.176,0.5,1.4,1.1,4.727,199.732,182.019,327.675
3290,16.445,catheter3_mid3,tip1,Measured,312.329,54.565,73.568,3.1,5.0,1.6,7.838,294.703,299.097,140.468
3290,16.445,catheter3_mid3,tip3,Measured,306.043,53.115,59.857,3.5,4.2,2.3,7.421,294.961,300.157,131.225
3290,16.445,catheter3_mid3,tip4,Measured,278.382,9.152,57.111,9.8,5.0,-1.8,11.273,304.581,284.718,241.396
3291,16.45,skull,phantom1,Measured,420.001,336.167,221.469,-0.5,-0.8,-0.9,1.472,57.373,87.452,11.183
3291,16.45,skull,phantom2,Measured,392.514,394.931,177.994,-0.6,-0.7,-0.9,2.039,157.475,86.544,29.044
3291,16.45,skull,phantom3,Measured,452.6,326.612,134.525,-1.7,0.2,-0.4,1.711,123.862,30.139,334.29
3291,16.45,skull,phantom4,Measured,390.313,301.788,187.501,-0.6,0.2,0.6,13.212,228.718,163.473,319.48
3291,16.45,catheter3_mid3,tip5,Measured,319.53,7.299,48.682,5.4,11.3,2.6,11.191,274.604,297.773,313.917
3292,16.455,catheter3_mid3,tip6,Measured,308.638,-42.05,79.453,-7.5,4.7,4.4,12.514,279.284,290.698,356.073
3293,16.46,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3293,16.46,catheter3_mid3,tip2,Measured,317.243,181.655,52.48,-6.8,9.2,1.3,9.398,7.731,282.18,258.308
3296,16.475,skull,phantom1,Measured,420.061,336.095,221.545,0.5,-2.0,0.2,1.427,232.852,203.662,245.776
3299,16.49,catheter3_mid3,tip7,Mixed,313.796,250.987,36.534,3.1,-0.9,-0.7,4.452,285.652,281.614,216.623
3300,16.495,skull,phantom4,Measured,390.284,301.861,187.449,0.9,0.1,0.1,1.701,303.816,270.0,270.0
3300,16.495,catheter3_mid3,tip4,Measured,277.336,9.72,57.374,-46.6,7.1,20.1,47.999,273.054,310.506,1.392
3301,16.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
3301,16.5,skull,phantom1,Measured,420.06,336.085,221.541,0.3,1.2,-0.2,1.455,22.572,115.027,24.281
